message_id,activity,label
2114161,Student Subscription,0
2615459,Student Subscription,0
492382,Student Subscription,0
115265,Family Subscription,0
2165531,Family Subscription,0
42730,Family Subscription,0
2823496,Family Subscription,0
761992,Family Subscription,0
2678880,Family Subscription,0
1655994,Family Subscription,0
315115,Family Subscription,0
187526,Family Subscription,0
2912390,Family Subscription,0
1655993,Family Subscription,0
739008,Family Subscription,0
2264740,Family Subscription,0
1978830,Family Subscription,0
2264739,Family Subscription,0
1841427,Family Subscription,0
2364770,Family Subscription,0
1336498,Family Subscription,0
2116878,Family Subscription,0
1144323,Family Subscription,0
235223,Family Subscription,0
1182776,Family Subscription,0
1748248,Family Subscription,0
461455,Family Subscription,0
1694995,Family Subscription,0
123468,Family Subscription,0
2736076,Family Subscription,0
2295025,Family Subscription,0
115264,Family Subscription,0
110126,Family Subscription,0
193222,Family Subscription,0
115266,Family Subscription,0
1938799,Family Subscription,0
2295024,Family Subscription,0
2264738,Family Subscription,0
37711,Family Subscription,0
91670,Family Subscription,0
1336497,Family Subscription,0
2060197,Family Subscription,0
1264889,Family Subscription,0
328989,Family Subscription,0
792226,Family Subscription,0
399188,Family Subscription,0
792230,Family Subscription,0
1978829,Family Subscription,0
37712,Family Subscription,0
1269676,Family Subscription,0
2264741,Family Subscription,0
91668,Family Subscription,0
235222,Family Subscription,0
496160,Family Subscription,0
260878,Family Subscription,0
1269675,Family Subscription,0
485529,Family Subscription,0
1655997,Family Subscription,0
792227,Family Subscription,0
399191,Family Subscription,0
260877,Family Subscription,0
2736078,Family Subscription,0
496158,Family Subscription,0
2823495,Family Subscription,0
2019034,Family Subscription,0
1182777,Family Subscription,0
2295022,Family Subscription,0
1490484,Family Subscription,0
492383,Family Subscription,0
228073,Family Subscription,0
492381,Family Subscription,0
2022181,Family Subscription,0
315113,Family Subscription,0
2175442,Family Subscription,0
494244,Family Subscription,0
10717,Family Subscription,0
328986,Family Subscription,0
2896748,Family Subscription,1
485531,Family Subscription,0
2364771,Family Subscription,0
2114161,Family Subscription,0
2615459,Family Subscription,0
492382,Family Subscription,0
115265,Account,0
2165531,Account,0
42730,Account,0
2823496,Account,0
761992,Account,0
2678880,Account,1
1655994,Account,0
315115,Account,0
187526,Account,0
2912390,Account,0
1655993,Account,0
739008,Account,0
2264740,Account,0
1978830,Account,1
2264739,Account,0
1841427,Account,1
2364770,Account,1
1336498,Account,0
2116878,Account,0
1144323,Account,0
235223,Account,1
1182776,Account,0
1748248,Account,0
461455,Account,1
1694995,Account,0
123468,Account,0
2736076,Account,0
2295025,Account,0
115264,Account,0
110126,Account,0
193222,Account,1
115266,Account,0
1938799,Account,0
2295024,Account,0
2264738,Account,0
37711,Account,0
91670,Account,1
1336497,Account,0
2060197,Account,0
1264889,Account,0
328989,Account,0
792226,Account,0
399188,Account,0
792230,Account,0
1978829,Account,1
37712,Account,1
1269676,Account,0
2264741,Account,0
91668,Account,0
235222,Account,0
496160,Account,1
260878,Account,0
1269675,Account,0
485529,Account,0
1655997,Account,0
792227,Account,0
399191,Account,0
260877,Account,0
2736078,Account,0
496158,Account,0
2823495,Account,0
2019034,Account,0
1182777,Account,0
2295022,Account,0
1490484,Account,0
492383,Account,0
228073,Account,0
492381,Account,1
2022181,Account,0
315113,Account,0
2175442,Account,0
494244,Account,0
10717,Account,0
328986,Account,0
2896748,Account,0
485531,Account,0
2364771,Account,0
2114161,Account,0
2615459,Account,0
492382,Account,0
115265,Billing/Payment,0
2165531,Billing/Payment,0
42730,Billing/Payment,0
2823496,Billing/Payment,0
761992,Billing/Payment,0
2678880,Billing/Payment,0
1655994,Billing/Payment,0
315115,Billing/Payment,0
187526,Billing/Payment,0
2912390,Billing/Payment,0
1655993,Billing/Payment,0
739008,Billing/Payment,0
2264740,Billing/Payment,0
1978830,Billing/Payment,0
2264739,Billing/Payment,0
1841427,Billing/Payment,0
2364770,Billing/Payment,0
1336498,Billing/Payment,1
2116878,Billing/Payment,0
1144323,Billing/Payment,0
235223,Billing/Payment,0
1182776,Billing/Payment,0
1748248,Billing/Payment,0
461455,Billing/Payment,0
1694995,Billing/Payment,0
123468,Billing/Payment,0
2736076,Billing/Payment,0
2295025,Billing/Payment,0
115264,Billing/Payment,0
110126,Billing/Payment,0
193222,Billing/Payment,0
115266,Billing/Payment,0
1938799,Billing/Payment,0
2295024,Billing/Payment,0
2264738,Billing/Payment,0
37711,Billing/Payment,0
91670,Billing/Payment,0
1336497,Billing/Payment,0
2060197,Billing/Payment,0
1264889,Billing/Payment,0
328989,Billing/Payment,0
792226,Billing/Payment,0
399188,Billing/Payment,0
792230,Billing/Payment,0
1978829,Billing/Payment,0
37712,Billing/Payment,1
1269676,Billing/Payment,0
2264741,Billing/Payment,0
91668,Billing/Payment,0
235222,Billing/Payment,0
496160,Billing/Payment,0
260878,Billing/Payment,0
1269675,Billing/Payment,0
485529,Billing/Payment,0
1655997,Billing/Payment,0
792227,Billing/Payment,0
399191,Billing/Payment,0
260877,Billing/Payment,0
2736078,Billing/Payment,0
496158,Billing/Payment,0
2823495,Billing/Payment,0
2019034,Billing/Payment,0
1182777,Billing/Payment,0
2295022,Billing/Payment,0
1490484,Billing/Payment,0
492383,Billing/Payment,0
228073,Billing/Payment,0
492381,Billing/Payment,0
2022181,Billing/Payment,0
315113,Billing/Payment,0
2175442,Billing/Payment,0
494244,Billing/Payment,0
10717,Billing/Payment,0
328986,Billing/Payment,0
2896748,Billing/Payment,0
485531,Billing/Payment,1
2364771,Billing/Payment,1
2114161,Billing/Payment,0
2615459,Billing/Payment,0
492382,Billing/Payment,0
115265,Hulu,0
2165531,Hulu,0
42730,Hulu,0
2823496,Hulu,0
761992,Hulu,0
2678880,Hulu,0
1655994,Hulu,0
315115,Hulu,0
187526,Hulu,0
2912390,Hulu,0
1655993,Hulu,0
739008,Hulu,0
2264740,Hulu,0
1978830,Hulu,0
2264739,Hulu,0
1841427,Hulu,1
2364770,Hulu,0
1336498,Hulu,0
2116878,Hulu,0
1144323,Hulu,0
235223,Hulu,0
1182776,Hulu,0
1748248,Hulu,0
461455,Hulu,0
1694995,Hulu,0
123468,Hulu,0
2736076,Hulu,0
2295025,Hulu,0
115264,Hulu,0
110126,Hulu,0
193222,Hulu,0
115266,Hulu,0
1938799,Hulu,0
2295024,Hulu,0
2264738,Hulu,0
37711,Hulu,0
91670,Hulu,0
1336497,Hulu,0
2060197,Hulu,0
1264889,Hulu,0
328989,Hulu,0
792226,Hulu,0
399188,Hulu,0
792230,Hulu,0
1978829,Hulu,0
37712,Hulu,0
1269676,Hulu,0
2264741,Hulu,0
91668,Hulu,0
235222,Hulu,0
496160,Hulu,0
260878,Hulu,0
1269675,Hulu,0
485529,Hulu,0
1655997,Hulu,0
792227,Hulu,0
399191,Hulu,0
260877,Hulu,0
2736078,Hulu,0
496158,Hulu,0
2823495,Hulu,0
2019034,Hulu,0
1182777,Hulu,0
2295022,Hulu,0
1490484,Hulu,0
492383,Hulu,0
228073,Hulu,0
492381,Hulu,0
2022181,Hulu,0
315113,Hulu,0
2175442,Hulu,0
494244,Hulu,0
10717,Hulu,0
328986,Hulu,0
2896748,Hulu,0
485531,Hulu,0
2364771,Hulu,0
2114161,Hulu,0
2615459,Hulu,0
492382,Hulu,0
115265,Advertisement,0
2165531,Advertisement,0
42730,Advertisement,0
2823496,Advertisement,0
761992,Advertisement,0
2678880,Advertisement,0
1655994,Advertisement,0
315115,Advertisement,0
187526,Advertisement,0
2912390,Advertisement,0
1655993,Advertisement,0
739008,Advertisement,1
2264740,Advertisement,0
1978830,Advertisement,0
2264739,Advertisement,0
1841427,Advertisement,0
2364770,Advertisement,0
1336498,Advertisement,0
2116878,Advertisement,0
1144323,Advertisement,0
235223,Advertisement,0
1182776,Advertisement,0
1748248,Advertisement,0
461455,Advertisement,0
1694995,Advertisement,0
123468,Advertisement,0
2736076,Advertisement,0
2295025,Advertisement,0
115264,Advertisement,0
110126,Advertisement,0
193222,Advertisement,0
115266,Advertisement,0
1938799,Advertisement,0
2295024,Advertisement,0
2264738,Advertisement,0
37711,Advertisement,0
91670,Advertisement,0
1336497,Advertisement,0
2060197,Advertisement,0
1264889,Advertisement,0
328989,Advertisement,0
792226,Advertisement,0
399188,Advertisement,0
792230,Advertisement,0
1978829,Advertisement,0
37712,Advertisement,0
1269676,Advertisement,0
2264741,Advertisement,0
91668,Advertisement,0
235222,Advertisement,0
496160,Advertisement,0
260878,Advertisement,0
1269675,Advertisement,0
485529,Advertisement,0
1655997,Advertisement,0
792227,Advertisement,0
399191,Advertisement,0
260877,Advertisement,0
2736078,Advertisement,0
496158,Advertisement,0
2823495,Advertisement,0
2019034,Advertisement,0
1182777,Advertisement,0
2295022,Advertisement,0
1490484,Advertisement,0
492383,Advertisement,1
228073,Advertisement,0
492381,Advertisement,0
2022181,Advertisement,0
315113,Advertisement,0
2175442,Advertisement,0
494244,Advertisement,0
10717,Advertisement,0
328986,Advertisement,0
2896748,Advertisement,0
485531,Advertisement,0
2364771,Advertisement,0
2114161,Advertisement,0
2615459,Advertisement,0
492382,Advertisement,0
115265,Provide device model,1
2165531,Provide device model,0
42730,Provide device model,0
2823496,Provide device model,0
761992,Provide device model,0
2678880,Provide device model,0
1655994,Provide device model,0
315115,Provide device model,0
187526,Provide device model,0
2912390,Provide device model,0
1655993,Provide device model,0
739008,Provide device model,0
2264740,Provide device model,0
1978830,Provide device model,0
2264739,Provide device model,0
1841427,Provide device model,0
2364770,Provide device model,0
1336498,Provide device model,0
2116878,Provide device model,0
1144323,Provide device model,0
235223,Provide device model,0
1182776,Provide device model,1
1748248,Provide device model,0
461455,Provide device model,0
1694995,Provide device model,0
123468,Provide device model,0
2736076,Provide device model,0
2295025,Provide device model,0
115264,Provide device model,0
110126,Provide device model,0
193222,Provide device model,0
115266,Provide device model,0
1938799,Provide device model,0
2295024,Provide device model,0
2264738,Provide device model,0
37711,Provide device model,0
91670,Provide device model,0
1336497,Provide device model,0
2060197,Provide device model,0
1264889,Provide device model,0
328989,Provide device model,0
792226,Provide device model,0
399188,Provide device model,0
792230,Provide device model,0
1978829,Provide device model,0
37712,Provide device model,0
1269676,Provide device model,1
2264741,Provide device model,0
91668,Provide device model,0
235222,Provide device model,0
496160,Provide device model,0
260878,Provide device model,0
1269675,Provide device model,0
485529,Provide device model,0
1655997,Provide device model,0
792227,Provide device model,0
399191,Provide device model,0
260877,Provide device model,0
2736078,Provide device model,0
496158,Provide device model,0
2823495,Provide device model,0
2019034,Provide device model,0
1182777,Provide device model,0
2295022,Provide device model,0
1490484,Provide device model,0
492383,Provide device model,0
228073,Provide device model,0
492381,Provide device model,0
2022181,Provide device model,0
315113,Provide device model,0
2175442,Provide device model,0
494244,Provide device model,0
10717,Provide device model,0
328986,Provide device model,0
2896748,Provide device model,0
485531,Provide device model,0
2364771,Provide device model,0
2114161,Provide device model,0
2615459,Provide device model,0
492382,Provide device model,0
115265,Provide OS version,1
2165531,Provide OS version,0
42730,Provide OS version,0
2823496,Provide OS version,0
761992,Provide OS version,0
2678880,Provide OS version,0
1655994,Provide OS version,0
315115,Provide OS version,0
187526,Provide OS version,0
2912390,Provide OS version,0
1655993,Provide OS version,0
739008,Provide OS version,0
2264740,Provide OS version,1
1978830,Provide OS version,0
2264739,Provide OS version,0
1841427,Provide OS version,0
2364770,Provide OS version,0
1336498,Provide OS version,0
2116878,Provide OS version,0
1144323,Provide OS version,0
235223,Provide OS version,0
1182776,Provide OS version,1
1748248,Provide OS version,0
461455,Provide OS version,0
1694995,Provide OS version,0
123468,Provide OS version,0
2736076,Provide OS version,0
2295025,Provide OS version,0
115264,Provide OS version,0
110126,Provide OS version,0
193222,Provide OS version,0
115266,Provide OS version,0
1938799,Provide OS version,0
2295024,Provide OS version,0
2264738,Provide OS version,0
37711,Provide OS version,0
91670,Provide OS version,0
1336497,Provide OS version,0
2060197,Provide OS version,0
1264889,Provide OS version,0
328989,Provide OS version,0
792226,Provide OS version,0
399188,Provide OS version,0
792230,Provide OS version,0
1978829,Provide OS version,0
37712,Provide OS version,0
1269676,Provide OS version,1
2264741,Provide OS version,0
91668,Provide OS version,0
235222,Provide OS version,0
496160,Provide OS version,0
260878,Provide OS version,0
1269675,Provide OS version,0
485529,Provide OS version,0
1655997,Provide OS version,0
792227,Provide OS version,0
399191,Provide OS version,0
260877,Provide OS version,0
2736078,Provide OS version,0
496158,Provide OS version,0
2823495,Provide OS version,0
2019034,Provide OS version,0
1182777,Provide OS version,0
2295022,Provide OS version,0
1490484,Provide OS version,0
492383,Provide OS version,0
228073,Provide OS version,0
492381,Provide OS version,0
2022181,Provide OS version,0
315113,Provide OS version,0
2175442,Provide OS version,0
494244,Provide OS version,0
10717,Provide OS version,0
328986,Provide OS version,0
2896748,Provide OS version,0
485531,Provide OS version,0
2364771,Provide OS version,0
2114161,Provide OS version,0
2615459,Provide OS version,0
492382,Provide OS version,0
115265,Provide spotify version,0
2165531,Provide spotify version,0
42730,Provide spotify version,1
2823496,Provide spotify version,0
761992,Provide spotify version,0
2678880,Provide spotify version,0
1655994,Provide spotify version,0
315115,Provide spotify version,0
187526,Provide spotify version,0
2912390,Provide spotify version,0
1655993,Provide spotify version,0
739008,Provide spotify version,0
2264740,Provide spotify version,1
1978830,Provide spotify version,0
2264739,Provide spotify version,0
1841427,Provide spotify version,0
2364770,Provide spotify version,0
1336498,Provide spotify version,0
2116878,Provide spotify version,0
1144323,Provide spotify version,0
235223,Provide spotify version,0
1182776,Provide spotify version,0
1748248,Provide spotify version,0
461455,Provide spotify version,0
1694995,Provide spotify version,0
123468,Provide spotify version,0
2736076,Provide spotify version,0
2295025,Provide spotify version,0
115264,Provide spotify version,0
110126,Provide spotify version,0
193222,Provide spotify version,0
115266,Provide spotify version,0
1938799,Provide spotify version,0
2295024,Provide spotify version,0
2264738,Provide spotify version,0
37711,Provide spotify version,0
91670,Provide spotify version,0
1336497,Provide spotify version,0
2060197,Provide spotify version,0
1264889,Provide spotify version,0
328989,Provide spotify version,0
792226,Provide spotify version,0
399188,Provide spotify version,0
792230,Provide spotify version,0
1978829,Provide spotify version,0
37712,Provide spotify version,0
1269676,Provide spotify version,0
2264741,Provide spotify version,0
91668,Provide spotify version,0
235222,Provide spotify version,0
496160,Provide spotify version,0
260878,Provide spotify version,0
1269675,Provide spotify version,0
485529,Provide spotify version,0
1655997,Provide spotify version,0
792227,Provide spotify version,0
399191,Provide spotify version,0
260877,Provide spotify version,0
2736078,Provide spotify version,0
496158,Provide spotify version,0
2823495,Provide spotify version,0
2019034,Provide spotify version,0
1182777,Provide spotify version,0
2295022,Provide spotify version,0
1490484,Provide spotify version,0
492383,Provide spotify version,0
228073,Provide spotify version,0
492381,Provide spotify version,0
2022181,Provide spotify version,0
315113,Provide spotify version,0
2175442,Provide spotify version,0
494244,Provide spotify version,0
10717,Provide spotify version,0
328986,Provide spotify version,0
2896748,Provide spotify version,0
485531,Provide spotify version,0
2364771,Provide spotify version,0
2114161,Provide spotify version,0
2615459,Provide spotify version,0
492382,Provide spotify version,0
115265,Provide username,0
2165531,Provide username,0
42730,Provide username,0
2823496,Provide username,0
761992,Provide username,0
2678880,Provide username,0
1655994,Provide username,0
315115,Provide username,0
187526,Provide username,1
2912390,Provide username,0
1655993,Provide username,0
739008,Provide username,0
2264740,Provide username,0
1978830,Provide username,0
2264739,Provide username,0
1841427,Provide username,0
2364770,Provide username,0
1336498,Provide username,0
2116878,Provide username,0
1144323,Provide username,0
235223,Provide username,0
1182776,Provide username,0
1748248,Provide username,0
461455,Provide username,0
1694995,Provide username,0
123468,Provide username,0
2736076,Provide username,0
2295025,Provide username,0
115264,Provide username,0
110126,Provide username,0
193222,Provide username,0
115266,Provide username,0
1938799,Provide username,0
2295024,Provide username,0
2264738,Provide username,0
37711,Provide username,0
91670,Provide username,0
1336497,Provide username,0
2060197,Provide username,0
1264889,Provide username,0
328989,Provide username,1
792226,Provide username,0
399188,Provide username,0
792230,Provide username,0
1978829,Provide username,0
37712,Provide username,0
1269676,Provide username,0
2264741,Provide username,0
91668,Provide username,0
235222,Provide username,0
496160,Provide username,0
260878,Provide username,0
1269675,Provide username,0
485529,Provide username,0
1655997,Provide username,0
792227,Provide username,0
399191,Provide username,0
260877,Provide username,0
2736078,Provide username,0
496158,Provide username,0
2823495,Provide username,0
2019034,Provide username,0
1182777,Provide username,0
2295022,Provide username,0
1490484,Provide username,0
492383,Provide username,0
228073,Provide username,0
492381,Provide username,0
2022181,Provide username,0
315113,Provide username,0
2175442,Provide username,0
494244,Provide username,0
10717,Provide username,0
328986,Provide username,0
2896748,Provide username,0
485531,Provide username,0
2364771,Provide username,0
2114161,Provide username,0
2615459,Provide username,0
492382,Provide username,1
115265,Provide email address,0
2165531,Provide email address,0
42730,Provide email address,0
2823496,Provide email address,0
761992,Provide email address,0
2678880,Provide email address,0
1655994,Provide email address,0
315115,Provide email address,0
187526,Provide email address,1
2912390,Provide email address,0
1655993,Provide email address,0
739008,Provide email address,0
2264740,Provide email address,0
1978830,Provide email address,0
2264739,Provide email address,0
1841427,Provide email address,0
2364770,Provide email address,0
1336498,Provide email address,0
2116878,Provide email address,0
1144323,Provide email address,0
235223,Provide email address,0
1182776,Provide email address,0
1748248,Provide email address,0
461455,Provide email address,0
1694995,Provide email address,0
123468,Provide email address,0
2736076,Provide email address,1
2295025,Provide email address,0
115264,Provide email address,0
110126,Provide email address,0
193222,Provide email address,0
115266,Provide email address,0
1938799,Provide email address,0
2295024,Provide email address,0
2264738,Provide email address,0
37711,Provide email address,0
91670,Provide email address,0
1336497,Provide email address,0
2060197,Provide email address,0
1264889,Provide email address,0
328989,Provide email address,1
792226,Provide email address,0
399188,Provide email address,0
792230,Provide email address,0
1978829,Provide email address,0
37712,Provide email address,0
1269676,Provide email address,0
2264741,Provide email address,0
91668,Provide email address,0
235222,Provide email address,0
496160,Provide email address,0
260878,Provide email address,0
1269675,Provide email address,0
485529,Provide email address,0
1655997,Provide email address,0
792227,Provide email address,0
399191,Provide email address,0
260877,Provide email address,0
2736078,Provide email address,0
496158,Provide email address,0
2823495,Provide email address,0
2019034,Provide email address,0
1182777,Provide email address,0
2295022,Provide email address,0
1490484,Provide email address,0
492383,Provide email address,0
228073,Provide email address,0
492381,Provide email address,0
2022181,Provide email address,0
315113,Provide email address,0
2175442,Provide email address,0
494244,Provide email address,0
10717,Provide email address,0
328986,Provide email address,0
2896748,Provide email address,0
485531,Provide email address,0
2364771,Provide email address,0
2114161,Provide email address,0
2615459,Provide email address,0
492382,Provide email address,1
115265,Reinstall the app,0
2165531,Reinstall the app,0
42730,Reinstall the app,0
2823496,Reinstall the app,0
761992,Reinstall the app,0
2678880,Reinstall the app,0
1655994,Reinstall the app,0
315115,Reinstall the app,0
187526,Reinstall the app,0
2912390,Reinstall the app,0
1655993,Reinstall the app,0
739008,Reinstall the app,0
2264740,Reinstall the app,1
1978830,Reinstall the app,0
2264739,Reinstall the app,0
1841427,Reinstall the app,0
2364770,Reinstall the app,0
1336498,Reinstall the app,0
2116878,Reinstall the app,0
1144323,Reinstall the app,0
235223,Reinstall the app,0
1182776,Reinstall the app,0
1748248,Reinstall the app,0
461455,Reinstall the app,0
1694995,Reinstall the app,0
123468,Reinstall the app,0
2736076,Reinstall the app,0
2295025,Reinstall the app,0
115264,Reinstall the app,0
110126,Reinstall the app,0
193222,Reinstall the app,0
115266,Reinstall the app,0
1938799,Reinstall the app,0
2295024,Reinstall the app,0
2264738,Reinstall the app,0
37711,Reinstall the app,0
91670,Reinstall the app,0
1336497,Reinstall the app,0
2060197,Reinstall the app,0
1264889,Reinstall the app,0
328989,Reinstall the app,0
792226,Reinstall the app,0
399188,Reinstall the app,0
792230,Reinstall the app,0
1978829,Reinstall the app,0
37712,Reinstall the app,0
1269676,Reinstall the app,0
2264741,Reinstall the app,0
91668,Reinstall the app,0
235222,Reinstall the app,0
496160,Reinstall the app,0
260878,Reinstall the app,0
1269675,Reinstall the app,0
485529,Reinstall the app,0
1655997,Reinstall the app,0
792227,Reinstall the app,0
399191,Reinstall the app,0
260877,Reinstall the app,0
2736078,Reinstall the app,0
496158,Reinstall the app,0
2823495,Reinstall the app,0
2019034,Reinstall the app,0
1182777,Reinstall the app,0
2295022,Reinstall the app,0
1490484,Reinstall the app,0
492383,Reinstall the app,0
228073,Reinstall the app,0
492381,Reinstall the app,0
2022181,Reinstall the app,0
315113,Reinstall the app,1
2175442,Reinstall the app,0
494244,Reinstall the app,0
10717,Reinstall the app,0
328986,Reinstall the app,0
2896748,Reinstall the app,0
485531,Reinstall the app,0
2364771,Reinstall the app,0
2114161,Reinstall the app,0
2615459,Reinstall the app,0
492382,Reinstall the app,0
115265,Restart device,0
2165531,Restart device,0
42730,Restart device,0
2823496,Restart device,0
761992,Restart device,0
2678880,Restart device,0
1655994,Restart device,0
315115,Restart device,1
187526,Restart device,0
2912390,Restart device,0
1655993,Restart device,0
739008,Restart device,0
2264740,Restart device,0
1978830,Restart device,0
2264739,Restart device,0
1841427,Restart device,0
2364770,Restart device,0
1336498,Restart device,0
2116878,Restart device,0
1144323,Restart device,0
235223,Restart device,0
1182776,Restart device,0
1748248,Restart device,0
461455,Restart device,0
1694995,Restart device,0
123468,Restart device,0
2736076,Restart device,0
2295025,Restart device,1
115264,Restart device,1
110126,Restart device,0
193222,Restart device,0
115266,Restart device,0
1938799,Restart device,0
2295024,Restart device,0
2264738,Restart device,0
37711,Restart device,0
91670,Restart device,0
1336497,Restart device,0
2060197,Restart device,0
1264889,Restart device,0
328989,Restart device,0
792226,Restart device,0
399188,Restart device,0
792230,Restart device,0
1978829,Restart device,0
37712,Restart device,0
1269676,Restart device,0
2264741,Restart device,0
91668,Restart device,0
235222,Restart device,0
496160,Restart device,0
260878,Restart device,0
1269675,Restart device,0
485529,Restart device,0
1655997,Restart device,1
792227,Restart device,0
399191,Restart device,1
260877,Restart device,0
2736078,Restart device,0
496158,Restart device,0
2823495,Restart device,0
2019034,Restart device,0
1182777,Restart device,0
2295022,Restart device,0
1490484,Restart device,0
492383,Restart device,0
228073,Restart device,0
492381,Restart device,0
2022181,Restart device,0
315113,Restart device,0
2175442,Restart device,0
494244,Restart device,0
10717,Restart device,0
328986,Restart device,0
2896748,Restart device,0
485531,Restart device,0
2364771,Restart device,0
2114161,Restart device,0
2615459,Restart device,0
492382,Restart device,0
115265,Logout,0
2165531,Logout,0
42730,Logout,0
2823496,Logout,0
761992,Logout,0
2678880,Logout,0
1655994,Logout,0
315115,Logout,0
187526,Logout,0
2912390,Logout,0
1655993,Logout,0
739008,Logout,0
2264740,Logout,0
1978830,Logout,0
2264739,Logout,0
1841427,Logout,0
2364770,Logout,0
1336498,Logout,0
2116878,Logout,0
1144323,Logout,0
235223,Logout,0
1182776,Logout,0
1748248,Logout,0
461455,Logout,0
1694995,Logout,0
123468,Logout,0
2736076,Logout,0
2295025,Logout,0
115264,Logout,1
110126,Logout,0
193222,Logout,0
115266,Logout,0
1938799,Logout,0
2295024,Logout,0
2264738,Logout,0
37711,Logout,0
91670,Logout,0
1336497,Logout,0
2060197,Logout,0
1264889,Logout,0
328989,Logout,0
792226,Logout,1
399188,Logout,0
792230,Logout,0
1978829,Logout,0
37712,Logout,0
1269676,Logout,0
2264741,Logout,0
91668,Logout,0
235222,Logout,0
496160,Logout,0
260878,Logout,0
1269675,Logout,0
485529,Logout,0
1655997,Logout,1
792227,Logout,1
399191,Logout,1
260877,Logout,0
2736078,Logout,0
496158,Logout,0
2823495,Logout,0
2019034,Logout,0
1182777,Logout,0
2295022,Logout,0
1490484,Logout,0
492383,Logout,0
228073,Logout,0
492381,Logout,0
2022181,Logout,0
315113,Logout,0
2175442,Logout,0
494244,Logout,0
10717,Logout,0
328986,Logout,0
2896748,Logout,0
485531,Logout,0
2364771,Logout,0
2114161,Logout,0
2615459,Logout,0
492382,Logout,0
115265,Login,0
2165531,Login,0
42730,Login,0
2823496,Login,0
761992,Login,0
2678880,Login,0
1655994,Login,0
315115,Login,0
187526,Login,0
2912390,Login,0
1655993,Login,1
739008,Login,0
2264740,Login,0
1978830,Login,0
2264739,Login,0
1841427,Login,0
2364770,Login,0
1336498,Login,0
2116878,Login,0
1144323,Login,0
235223,Login,1
1182776,Login,0
1748248,Login,0
461455,Login,0
1694995,Login,0
123468,Login,0
2736076,Login,0
2295025,Login,0
115264,Login,1
110126,Login,0
193222,Login,0
115266,Login,0
1938799,Login,0
2295024,Login,0
2264738,Login,0
37711,Login,0
91670,Login,0
1336497,Login,0
2060197,Login,0
1264889,Login,0
328989,Login,0
792226,Login,1
399188,Login,0
792230,Login,0
1978829,Login,0
37712,Login,0
1269676,Login,0
2264741,Login,0
91668,Login,0
235222,Login,0
496160,Login,0
260878,Login,0
1269675,Login,0
485529,Login,0
1655997,Login,1
792227,Login,1
399191,Login,1
260877,Login,0
2736078,Login,0
496158,Login,0
2823495,Login,0
2019034,Login,0
1182777,Login,0
2295022,Login,0
1490484,Login,0
492383,Login,0
228073,Login,0
492381,Login,0
2022181,Login,0
315113,Login,0
2175442,Login,0
494244,Login,0
10717,Login,0
328986,Login,0
2896748,Login,0
485531,Login,0
2364771,Login,0
2114161,Login,0
2615459,Login,0
492382,Login,0
115265,Provide error message,0
2165531,Provide error message,0
42730,Provide error message,0
2823496,Provide error message,0
761992,Provide error message,0
2678880,Provide error message,1
1655994,Provide error message,0
315115,Provide error message,0
187526,Provide error message,0
2912390,Provide error message,0
1655993,Provide error message,0
739008,Provide error message,0
2264740,Provide error message,0
1978830,Provide error message,0
2264739,Provide error message,0
1841427,Provide error message,0
2364770,Provide error message,0
1336498,Provide error message,0
2116878,Provide error message,0
1144323,Provide error message,0
235223,Provide error message,0
1182776,Provide error message,0
1748248,Provide error message,0
461455,Provide error message,0
1694995,Provide error message,0
123468,Provide error message,0
2736076,Provide error message,0
2295025,Provide error message,0
115264,Provide error message,0
110126,Provide error message,0
193222,Provide error message,0
115266,Provide error message,0
1938799,Provide error message,0
2295024,Provide error message,0
2264738,Provide error message,1
37711,Provide error message,0
91670,Provide error message,0
1336497,Provide error message,0
2060197,Provide error message,0
1264889,Provide error message,0
328989,Provide error message,0
792226,Provide error message,0
399188,Provide error message,0
792230,Provide error message,0
1978829,Provide error message,0
37712,Provide error message,0
1269676,Provide error message,0
2264741,Provide error message,0
91668,Provide error message,0
235222,Provide error message,0
496160,Provide error message,0
260878,Provide error message,0
1269675,Provide error message,0
485529,Provide error message,0
1655997,Provide error message,0
792227,Provide error message,0
399191,Provide error message,0
260877,Provide error message,0
2736078,Provide error message,0
496158,Provide error message,0
2823495,Provide error message,0
2019034,Provide error message,0
1182777,Provide error message,0
2295022,Provide error message,0
1490484,Provide error message,0
492383,Provide error message,0
228073,Provide error message,1
492381,Provide error message,0
2022181,Provide error message,0
315113,Provide error message,0
2175442,Provide error message,0
494244,Provide error message,0
10717,Provide error message,0
328986,Provide error message,1
2896748,Provide error message,0
485531,Provide error message,0
2364771,Provide error message,0
2114161,Provide error message,0
2615459,Provide error message,0
492382,Provide error message,0
